WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,Acetate Flow,Final TP influent,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total air,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor
113562.354,91994.08448,205556.4385,27.50185969,46.48436388,614.1078337,22.83674601,15.19,,0.128563,0.110313,0.544618,54.4922,4.98453,51602.9,51781.5,1182682.383,1077.57,27303.9,1700.29,3.16306,1110,2430.44,21305.4,40000,205555,0.0329887,0.0217394,82568.4,3419.52,127894,2.32E-06,262316,662316,4291.69,1356.08,2.6401,844.354,4421.47,1328.59,4.26008,814.315,262316,4414.81,1324.12,0.97788,806.619,4412.5,1319.55,2.8094,803.325
113562.354,12002.36673,125564.7207,33.64354719,47.74252684,662.5924375,37.53446666,30.43,,0.415274,0.113494,13.3972,40.0528,3.94969,36661.9,30605.8,1510025.633,658.342,34920.3,2111.68,2.94035,0.163321,1856.74,16483.6,40000,125584,0.050584,13.0127,95667.5,2018.8,115884,5.29E-06,182345,582345,4417.03,2080.34,1.7725,1253.44,4555.19,2040.57,3.39405,1208.92,182345,4522.65,2031.39,0.507588,1197.38,4539.77,2023.36,2.04676,1189.89
107941.2992,0,107941.2992,16.14083496,25.58709903,749.8915629,0,16.14,,0.242751,0.0974546,0.434587,40.4205,3.41568,30483.1,21175.2,795837.1921,565.775,18435,1082.17,2.86086,1450.08,1538.96,13759.4,40000,107926,0.0333796,0.0453201,80361.5,2689.07,110296,5.73E-06,164687,564687,3827.03,1365.85,2.17154,727.344,3907.54,1345.14,3.62065,704.45,164687,3897.98,1339.71,0.556704,696.093,3898.18,1335.19,2.06054,692.594
113562.354,76560.83923,190123.1932,35.11066128,14.95966718,716.1058165,36.506023,20.97,,1.00E-06,0.13973,0.630865,54.89,4.42371,58915.2,69499.9,1405432.488,996.717,32269,2197.93,3.14577,1836.5,2827.96,24576,40000,190131,0.0467879,0.0936212,79413.5,3171.7,139623,1.00E-06,246892,646892,5426.25,1921.14,2.12185,1221.85,5603.96,1882.01,4.23407,1177.76,246892,5576.04,1878.8,0.494991,1171.02,5589.21,1871.51,2.32276,1164.46
113562.354,12390.95573,125953.3097,13.82888793,36.29397385,694.7549613,0,12.47,,0.390604,0.0853369,0.42444,41.965,3.7241,30805.4,20326.3,807307.9617,660.2,18736.2,1062.28,2.93234,560.548,1507.26,13485.6,40000,125938,0.0302037,0.0259337,87574.3,2419.19,102159,8.67E-06,182699,582699,3354.25,1236.11,2.47591,666.969,3422.21,1217.66,3.70051,646.515,182699,3415.58,1211.84,0.830465,637.806,3413.48,1208.15,2.30816,635.235
113562.354,73183.14424,186745.4982,18.01534021,47.62812422,559.4962594,0,10.96,,0.873016,0.0762326,0.540155,49.7579,5.63924,37051.3,25995.7,795769.9113,978.878,18390.3,1125.22,3.14207,428.773,1708.38,15216.6,40000,186728,0.0195488,0.064057,82594.8,3065.23,118397,2.30E-05,243489,643489,2995.33,801.193,3.48283,441.098,3053.64,788.865,3.74378,427.33,243489,3050.21,783.371,2.03305,419.951,3049.3,781.95,2.38337,418.743
109434.5466,0,109434.5466,31.97774363,16.88431701,534.3059942,44.33990662,31.98,,9.77E-05,0.110146,11.0914,29.7349,2.98114,31991.8,25539.5,1336110.808,573.827,30751.4,2015.48,2.89114,44.1048,1693.03,15085.1,40000,109462,0.048541,10.8098,94981,2194.34,135047,1.00E-06,166223,566223,4263.76,1998.36,1.42774,1252.25,4422.44,1956.88,3.50629,1205.72,166223,4381.33,1951.24,0.326314,1197.58,4405.83,1941.64,2.11985,1188.44
113562.354,49527.5967,163089.9507,27.94635618,15.54524471,615.4363731,24.13652673,19.46,,1.49E-06,0.1225,0.549672,47.3149,3.90015,45738.7,46123.5,1127369.795,854.965,25954.7,1693,3.00691,2326.25,2290.29,20138.7,40000,163091,0.0373368,0.0866977,73266,3639.01,136710,1.00E-06,219852,619852,4765.61,1533.82,2.1338,943.902,4912.38,1502.85,4.06527,909.487,219852,4891.56,1499.39,0.545517,902.645,4900.02,1493.47,2.19473,897.554
113562.354,24591.12697,138153.481,15.84204607,24.56443948,473.8921621,0.148228643,13.02,,0.593694,0.0674011,0.451476,35.7142,3.75772,25532.5,16142.6,581408.421,724.166,13495.2,763.303,2.78623,2720.2,1340.71,12040.3,40000,138140,0.0166204,0.110707,60197.1,3310,131381,1.86E-05,194901,594901,2644.42,680.762,3.00114,376.562,2698.15,670.423,3.62663,365.061,194901,2696.4,666.25,1.59759,358.636,2696.05,664.814,2.05164,357.525
92152.62438,0,92152.62438,29.15478563,27.0247098,730.2796575,12.68209085,29.15,,0.0895059,0.13536,0.52866,39.2936,3.31447,34413.2,29447.9,907880.5674,483.058,20982.4,1282.53,2.85225,2990.22,1820.55,16175.3,40000,92147.1,0.0369168,0.13764,67397.8,3873.35,144938,2.22E-06,148908,548908,5295.84,1516.05,1.6636,851.051,5427.27,1488.14,3.55953,820.763,148908,5401.34,1483.15,0.353266,813.008,5414.42,1476.67,1.95564,807.402
99610.01223,0,99610.01223,13.8362257,31.64348183,676.5051941,0,13.84,,0.331488,0.0768546,0.383878,36.7557,3.2519,24332,14428.6,647030.5935,522.115,15028.4,839.426,2.76065,1316.59,1266.48,11392.7,40000,99597.3,0.0260403,0.0342133,77496.3,2478.9,105877,8.52E-06,156358,556358,3021.89,1065.84,2.25869,571.183,3081.91,1050.03,3.63211,554.083,156358,3075.81,1045.04,0.705094,546.207,3074.18,1041.61,2.07201,543.862
113562.354,58053.64378,171615.9978,32.92995915,43.07935209,722.4555644,28.73627816,21.79,,0.0233097,0.142691,0.602584,52.5105,4.46452,56108.1,63139,1389620.27,899.664,31995.3,2083.85,3.14353,1571.32,2691.44,23459.2,40000,171618,0.0448696,0.0865718,82601,3498.81,137349,1.00E-06,228379,628379,5556.71,1843.58,2.15675,1128.68,5723.8,1806.48,4.01392,1087.41,228379,5698.19,1801.66,0.528913,1079.43,5707.63,1794.78,2.27705,1073.36
113562.354,81206.24839,194768.6024,28.80680225,23.61865033,733.8180123,14.11529777,16.8,,1.27E-06,0.118926,0.630371,55.816,4.44856,52005.2,54701,1070822.093,1020.97,24602.8,1658.12,3.08056,2234.32,2499.92,21881.1,40000,194758,0.0354508,0.0845904,71787.4,3467.64,129278,1.00E-06,251519,651519,4634.84,1453.42,2.60683,876.869,4765.99,1425.89,4.27139,845.892,251519,4750.72,1423,0.696677,839.393,4757.03,1418.03,2.22386,835.234
113562.354,27262.4712,140824.8252,31.55075164,30.05520538,694.9876318,27.23059803,25.44,,1.00E-06,0.146779,0.573798,45.6112,3.74149,48827,52049.3,1277023.153,738.254,29382.2,1935.61,3.03837,2327.85,2436.89,21358.9,40000,140828,0.0462946,0.12357,76265.3,3517.67,144829,1.00E-06,197589,597589,5719.74,1901.46,1.83019,1146.93,5888.84,1864.01,3.88457,1105.08,197589,5854.46,1859.55,0.385529,1097.5,5871.16,1851.78,2.1558,1090.43
113562.354,45085.59943,158647.9534,24.55393052,14.85534899,643.0025836,10.13458291,17.58,,0.0490232,0.109613,0.522339,47.3747,3.86443,41271.7,37431.6,921302.8888,831.618,21257.7,1336.4,2.97676,2468.14,2057.96,18188.7,40000,158638,0.0312804,0.0602261,69257.4,3562.03,133693,1.07E-06,215399,615399,4278.43,1282.95,2.40843,750.706,4392.45,1259.32,3.97392,724.481,215399,4382.01,1255.64,0.680053,717.493,4384.5,1251.22,2.15218,713.964
113562.354,14220.58256,127782.9366,30.20281134,28.77642282,654.0465724,27.28503547,26.84,,0.00111843,0.146143,0.527606,40.4583,3.45719,45111.9,46263.7,1242544.379,669.893,28618.4,1853.85,2.99483,2420.32,2293.86,20168.5,40000,127787,0.0455076,0.127976,75517.6,3618.73,147299,1.00E-06,184548,584548,5696.61,1870.02,1.7247,1121.37,5864.32,1833.01,3.80856,1080.21,184548,5828.55,1828.22,0.365173,1072.41,5845.74,1820.3,2.14157,1065.22
113562.354,67358.81429,180921.1683,29.31195027,45.33636091,590.7960066,31.23912006,18.4,,0.137295,0.123632,0.527542,49.9951,4.55218,51039.9,53140.5,1310327.979,948.469,30255.1,1879.48,3.12959,1232.77,2463,21575.5,40000,180928,0.0381972,0.0423417,84676,3589.66,133949,2.35E-06,237689,637689,4805.88,1571.5,2.24003,986.856,4958.74,1538.5,4.05673,950.642,237689,4944.33,1533.59,0.704119,942.61,4945.26,1527.89,2.49479,937.955
76343.96215,0,76343.96215,23.00545728,38.07928402,573.8760785,8.463164136,23.01,,0.390708,0.0849485,0.368881,31.4562,3.06916,22412.5,13394.4,591670.2153,400.195,13810.2,699.964,2.77297,1678.26,1219.6,10982.6,40000,76340.2,0.0207229,0.0646011,75584.7,3523.67,141820,1.19E-05,133101,533101,3326.96,852.57,1.88718,489.072,3404.57,836.868,3.52323,472.987,133101,3398.65,832.107,0.659998,465.511,3397.94,828.916,1.96003,463.419
113562.354,10334.6453,123896.9993,18.70932063,26.89165935,560.9243485,0.038460765,17.15,,0.423325,0.0881517,0.404385,34.7069,3.33046,29143.2,20929.9,672052.9453,649.419,15622.4,859.076,2.81182,2869.92,1529.86,13680.9,40000,123882,0.0226419,0.0682826,63442.9,3531,136299,1.28E-05,180643,580643,3458.07,927.459,2.58556,504.298,3530.45,913.043,3.59129,488.48,180643,3526.56,908.189,1.03301,480.943,3526.07,905.674,1.94222,479.113
113562.354,10663.52106,124225.8751,25.80209052,24.90759487,748.9508592,2.718552456,23.59,,0.150694,0.131683,0.545629,43.407,3.56531,41077.4,38009.6,933398.7585,651.129,21567.7,1323.04,2.94395,2847.31,2074.16,18325.3,40000,124208,0.0365104,0.115215,68805.3,3739.93,138493,3.91E-06,180969,580969,5159.87,1495.7,2.16258,815.541,5277.68,1470.69,3.61468,787.707,180969,5260.05,1465.57,0.51802,779.634,5267.31,1460.42,1.92155,775.271
113562.354,28223.13712,141785.4911,25.57688556,20.18156592,655.6395966,12.0888122,20.49,,0.0716364,0.120376,0.511164,44.1433,3.64771,41102.9,38163.9,978631.8634,743.23,22597.7,1402.34,2.95589,2596.18,2078.46,18361.6,40000,141777,0.0346102,0.0780286,70160,3681.02,137540,1.56E-06,198538,598538,4699.98,1420.07,2.18239,824.778,4825.1,1393.75,3.82717,795.598,198538,4809.9,1389.56,0.55307,788.232,4815.05,1384.41,2.08476,783.95
113562.354,47353.60094,160915.9549,14.65696401,48.74117266,461.8824577,0,10.34,,2.28713,0.0617773,0.764422,41.2273,6.96108,28695.8,16631.8,727084.7485,843.491,16807.9,1023.18,3.05363,0.287002,1361.19,12218.6,40000,160902,0.0153125,0.370512,85293.4,2932.25,116857,6.81E-05,217663,617663,2434.82,626.408,3.72198,333.422,2474.37,618.023,3.40335,323.651,217663,2471.72,613.311,2.0033,317.483,2471.09,612.501,2.03247,316.635
113562.354,54236.10394,167798.4579,14.86595085,18.44914008,549.9218566,0,10.06,,0.261515,0.0677562,0.474961,46.1288,4.07104,30148.5,19626.6,636913.7996,879.564,14693.3,926.421,2.91993,1766.13,1480.65,13255.4,40000,167784,0.0194878,0.0361183,67608.8,2786.42,112523,6.63E-06,224545,624545,2658.4,797.666,3.08206,448.815,2714.51,785.246,3.99056,434.965,224545,2711.37,781.595,1.47333,428.519,2710.25,779.512,2.32886,427.06
89503.44182,0,89503.44182,31.14470729,28.17177505,449.4144706,41.37522687,31.14,,1.89E-06,0.084325,12.9345,25.5272,2.79558,22492.9,14919.4,1094078.425,469.349,25236.2,1595.06,2.68973,0.488021,1288.15,11582,40000,89531.9,0.0382865,12.6983,92454.6,2286.19,126186,1.00E-06,146293,546293,3253.5,1580.45,1.32727,1021.29,3390.28,1545.11,3.46698,982.276,146293,3353.08,1540.07,0.36044,974.767,3373,1531.46,2.15746,966.815
113562.354,74436.36031,187998.7143,16.36212031,28.0563914,565.2774286,0,9.88,,0.129439,0.0705142,0.514919,50.1718,4.30859,33659.7,23396.2,650833.6322,985.452,14961.2,999.892,2.97988,1860.77,1619.1,14450.1,40000,187983,0.0196164,0.0365589,65846.8,2868.01,113675,3.24E-06,244744,644744,2764.09,802.828,3.20175,457.036,2824.2,789.959,4.18145,442.68,244744,2821.49,786.812,1.52443,436.582,2820.57,784.656,2.41821,435.054
113562.354,74120.46441,187682.8184,27.27581973,24.3538065,741.2814483,8.335102602,16.5,,0.000146914,0.115028,0.620992,55.132,4.35841,49330.9,49425.5,985418.2563,983.8,22653.1,1513.37,3.06352,2309.43,2373.01,20828.2,40000,187667,0.0333662,0.0818809,70260.8,3454.49,128734,1.00E-06,244428,644428,4490.27,1367.12,2.67111,804.263,4609.01,1342.25,4.20396,776.285,244428,4596.18,1339.17,0.731232,769.654,4601.1,1334.65,2.17733,765.94
113562.354,69764.88492,183327.2389,14.68114121,34.18248232,601.5793698,0,9.09,,0.198715,0.0698526,0.510005,50.6564,4.39941,33558.1,22464.8,696278.692,960.965,16030.1,1045.49,3.01402,1016.98,1585.96,14164.8,40000,183311,0.021447,0.0287115,75088,2535.3,103802,4.57E-06,240072,640072,2741.15,877.691,3.1709,496.144,2799.01,863.925,4.133,480.748,240072,2795.47,860.258,1.4576,474.136,2794.1,857.88,2.47318,472.5
112547.8739,0,112547.8739,19.24920418,31.98654409,586.7997533,0,19.25,,0.432092,0.0950059,0.382192,32.0266,3.14801,29142.6,21232.5,694940.1298,589.924,16172.6,870.163,2.80102,2860.01,1541.08,13777.7,40000,112532,0.0247126,0.0708408,65247.5,3581.39,137805,1.32E-05,169293,569293,3728.5,1012.3,2.42338,543.845,3805.66,996.673,3.5249,526.79,169293,3800.56,991.375,0.883871,518.804,3800.24,988.503,1.89869,516.703
113562.354,41350.25949,154912.6135,12.68512902,35.63136958,655.5737123,0,9.3,,0.315456,0.0727444,0.472866,47.4707,4.111,31325.2,19960.1,754621.7721,812.013,17450.9,1055.5,2.9774,349.59,1493.39,13365.6,40000,154898,0.0256357,0.0233778,85007,2192.9,94710.7,6.71E-06,211659,611659,2858.6,1049.01,2.85298,580.774,2916.74,1033.12,3.92917,563.032,211659,2911.74,1028.43,1.12698,555.348,2909.78,1025.43,2.42493,553.342
102116.9807,0,102116.9807,21.63112361,35.93636471,748.0795878,0,21.63,,0.333653,0.112667,0.461207,40.133,3.4906,32698.4,24723.5,792092.7082,535.236,18383.1,1042.24,2.88953,2140.11,1665.25,14846.7,40000,102100,0.0320942,0.0674777,74291.9,3374.21,129757,9.42E-06,158861,558861,4424.62,1314.22,2.13251,692.84,4515.54,1293.92,3.4972,670.695,158861,4505.46,1288.02,0.587473,662.07,4506.68,1283.77,1.92073,658.746
113562.354,49433.77297,162996.127,29.19103801,38.4412344,706.7650535,18.29188424,20.34,,0.0546385,0.131303,0.575892,50.4781,4.20381,49776.9,51594.7,1175528.596,854.436,27099.4,1729.35,3.07281,2003,2425.93,21268,40000,162990,0.0391407,0.0800052,77160.6,3636.54,134882,1.08E-06,219751,619751,5121.2,1606.92,2.25212,957.34,5264.78,1575.92,3.94114,922.874,219751,5245.62,1571.41,0.572307,915.176,5252.14,1565.63,2.19125,910.239
113562.354,42324.89243,155887.2464,34.57796522,28.94811055,668.3473667,39.94619023,25.19,,1.00E-06,0.112307,9.73715,47.6703,3.93133,42066.6,38115,1390605.832,817.301,31873.2,2230.12,3.02172,67.0349,2077.1,18350.1,40000,155906,0.0488789,9.27691,94921.6,2130.66,117974,1.00E-06,212667,612667,4349.44,2007.7,1.86757,1261.7,4502.55,1967.84,3.76036,1216.39,212667,4468.92,1963.51,0.414279,1209.07,4492.27,1955.16,2.07896,1201.17
113562.354,94355.96817,207918.3222,32.86440344,24.98561904,461.3138529,56.79397851,17.95,,1.00E-06,0.102381,4.50162,49.798,4.4259,46845.9,46504.5,1426440.825,1090.14,32584.6,2397.54,3.08424,244.067,2299.97,20219.6,40000,207952,0.0419916,4.02227,89942.8,2447.98,125836,1.00E-06,264713,664713,3930.97,1727.83,1.99197,1180.69,4096.95,1689.49,4.14779,1137.57,264713,4072.58,1686.91,0.642627,1131.65,4095.22,1679.66,2.23194,1124.92
113562.354,56813.44031,170375.7943,11.64029061,40.13149025,548.6111284,0,7.76,,0.691554,0.0597997,0.477089,46.7714,4.89069,29158,16846.9,702038.3387,893.081,16234.6,982.24,3.0129,0.669668,1370.1,12296.1,40000,170362,0.0190939,0.0364776,83499.9,2206.7,94902.2,1.60E-05,227123,627123,2354.74,781.644,3.34465,432.897,2397.61,770.267,3.83974,420.069,227123,2393.18,765.332,1.92049,412.96,2391.99,763.756,2.47267,411.787
113562.354,47792.62863,161354.9826,18.35159974,30.77235511,750.8143385,0,12.92,,0.0734786,0.0950231,0.5482,51.7036,4.08111,38773.6,30643.8,836108.234,845.766,19266,1238.78,3.00327,1495.36,1857.92,16493.6,40000,161336,0.0308776,0.0484341,77015.8,2760.31,110154,1.60E-06,218097,618097,3723.87,1263.1,2.68801,702.852,3807.9,1242.86,3.98275,680,218097,3800.16,1239.01,0.768899,672.837,3800.92,1235.11,2.16496,669.821
113562.354,7411.121233,120973.4752,13.265491,22.86891814,664.4011543,0,12.45,,0.30842,0.0806594,0.397267,38.934,3.41786,28208.6,18131.2,743161.0743,634.099,17237.4,987.937,2.84391,1096.01,1422.19,12748.8,40000,120959,0.0285674,0.0282956,81264,2431.7,103208,7.00E-06,177720,577720,3168.81,1168.97,2.43152,633.063,3234.48,1151.46,3.72292,613.666,177720,3228.26,1146.33,0.773888,605.54,3226.38,1142.7,2.22976,603.011
113562.354,18514.07,132076.424,27.58865063,15.07134905,457.0740918,40.11873542,23.72,,0.000883155,0.0851972,10.6778,33.1303,3.18906,28593.3,21228.6,1188473.02,692.508,27329.7,1816.5,2.80245,0.961013,1540.93,13776.5,40000,132101,0.0388484,10.3654,94764.8,2295.63,112979,1.00E-06,188862,588862,3283.73,1599.91,1.74006,1032.01,3417.3,1565.71,3.69296,993.78,188862,3388.94,1561.33,0.481977,986.52,3407.89,1553.94,2.0915,979.728
112268.3366,0,112268.3366,32.84170612,20.66625125,728.5230544,27.4761106,32.84,,0.000171673,0.165689,0.535689,39.4984,3.40237,46937.9,49194.2,1324153.985,588.559,30490,1983.65,3.02488,2349.32,2367.3,20780.7,40000,112272,0.0524376,0.142976,77040.3,3456.54,153172,1.00E-06,169033,569033,6468.98,2153.82,1.5391,1262.17,6649.26,2112.61,3.71559,1216.25,169033,6604.5,2106.86,0.296531,1207.75,6627.55,2097.5,2.15135,1199.01
83728.80435,0,83728.80435,22.02349223,39.51946108,558.870003,8.128220231,22.02,,0.484556,0.0875215,0.358016,30.7352,3.15387,24061.9,14863.8,639463.1722,438.903,14940.1,742.142,2.82175,1417.63,1285.72,11560.7,40000,83724.1,0.0217623,0.0610199,79217.9,3549.93,141014,1.43E-05,140485,540485,3429.33,894.839,1.98359,508.101,3507.85,878.847,3.50148,491.546,140485,3502.09,873.516,0.75442,483.589,3500.86,870.491,1.9795,481.607
113562.354,22812.41371,136374.7677,19.5894439,47.77084335,619.9517853,0,16.31,,1.02987,0.0959794,0.474164,41.1823,4.61621,35536.9,25981.9,866305.9086,714.822,20190.1,1055.25,3.06254,697.06,1707.92,15212.6,40000,136358,0.0256913,0.0740683,86960.7,3345.71,127893,2.84E-05,193119,593119,3774,1052.9,2.8348,560.767,3846.49,1037.09,3.39469,543.376,193119,3840.54,1029.77,1.39661,534.026,3839.17,1027.65,1.99611,532.353
113562.354,31983.73279,145546.0868,16.66986155,38.51995763,470.6728581,3.1852658,13.01,,0.833781,0.0719571,0.444753,37.8881,4.34547,28797.2,18492.6,688808.0327,762.931,16014.8,877.579,2.95317,1156.03,1436.53,12873.1,40000,145535,0.0182337,0.0833694,77819.1,3307.87,129650,2.31E-05,202296,602296,2822.91,747.878,2.98268,419.407,2882.75,735.934,3.58252,406.256,202296,2879.19,730.82,1.72371,399.1,2878.28,729.346,2.1633,397.946
113562.354,83023.25506,196585.6091,13.50598867,31.4396796,725.6757303,0,7.8,,0.000108817,0.0743524,0.564792,56.1279,4.50396,37613.3,26551.8,774412.122,1030.46,17774.9,1216.84,3.05994,484.643,1726.91,15375.3,40000,196568,0.0267786,0.0304031,81281.1,1996.93,87478.2,1.00E-06,253329,653329,2915.66,1094.61,3.1311,624.962,2979.59,1077.29,4.4431,605.338,253329,2974.93,1074.4,1.08429,598.843,2974.1,1071.14,2.47471,596.543
113562.354,37620.88734,151183.2413,16.92706569,21.67628671,593.0670483,0,12.71,,0.273041,0.0796835,0.461391,44.0081,3.81057,31486.2,22108.3,688203.8917,792.458,15918.9,958.663,2.90068,2079.01,1573.1,14054,40000,151168,0.0227688,0.0391141,68344.8,3046.79,120246,7.06E-06,207929,607929,3125.34,932.095,2.81488,517.422,3192.51,917.472,3.84928,501.169,207929,3188.48,913.36,1.13601,494.138,3187.34,910.753,2.17616,492.291
113562.354,79776.18039,193338.5344,31.68620408,21.73113419,611.4023568,36.71926297,18.61,,1.00E-06,0.125924,0.594716,52.2017,4.33379,53480.8,59593.4,1307595.562,1013.59,30032.1,2035.47,3.0939,1949.58,2612.53,22810.6,40000,193349,0.0411463,0.0856733,77239.5,3378.85,136490,1.00E-06,250110,650110,4882.63,1690.86,2.17024,1090.26,5050.35,1655.18,4.29386,1050.36,250110,5026.58,1652.37,0.579014,1043.98,5036.95,1645.85,2.32672,1038.25
103138.6448,0,103138.6448,21.0438368,24.7013083,459.7285103,16.87055171,21.04,,0.261455,0.0929181,0.28346,26.212,2.76958,26202.2,19040.5,788731.0726,540.691,18368.1,974.799,2.74028,2764.41,1458,13059.3,40000,103141,0.0257129,0.0352348,67432.4,3731.32,146816,5.74E-06,159902,559902,3620.36,1058.81,1.89506,640.382,3725.09,1037.47,3.6861,617.594,159902,3718.1,1032.77,0.627563,609.941,3716.72,1028.52,2.28722,606.926
113562.354,79542.95389,193105.3079,24.18469314,25.3012243,698.4373983,2.934151992,14.22,,0.00021339,0.100319,0.592985,54.5787,4.3718,45042.4,41084.2,845065.1472,1012.21,19424.5,1299.94,3.04734,2302.17,2158.42,19034.4,40000,193087,0.0279238,0.0625583,67411.3,3345.9,125725,1.00E-06,249848,649848,3921.97,1143.28,2.91557,660.991,4018.19,1123.41,4.25852,638.696,249848,4011.02,1120.47,0.950327,632.259,4012.77,1116.95,2.2266,629.535
81884.7874,0,81884.7874,38.70408754,40.66629436,578.2504159,45.49891994,38.7,,0.0929922,0.109576,13.7942,32.0197,3.28277,27303.5,19655.3,1294744.516,429.422,29898.6,1853.81,2.8322,0.409996,1481.75,13264.9,40000,81915.5,0.047598,13.4905,92301.1,2140.17,137590,1.17E-06,138676,538676,4249.97,1963.24,1.19243,1220.18,4406.6,1921.29,3.32265,1173.75,138676,4359.81,1914.24,0.297282,1164.66,4383.03,1903.92,2.18764,1154.88
113562.354,11634.95518,125197.3092,31.09882514,33.26797406,612.7648974,34.66410819,28.21,,0.00853393,0.100917,13.0644,37.6587,3.38327,32732.4,25640.8,1274304.6,656.409,29306.9,1944.24,2.8765,0.555335,1696.45,15114.4,40000,125215,0.0459884,12.7049,95835.1,2071.7,112430,1.00E-06,181976,581976,3913.92,1890.26,1.72803,1159.45,4050.35,1853.14,3.58249,1117.62,181976,4016.02,1847.77,0.389508,1109.53,4036.7,1839.54,2.0342,1101.81
113562.354,10324.99093,123887.3449,11.55921101,34.70308502,504.9236071,0,10.6,,0.836957,0.0594467,0.371345,32.2864,3.79981,22977.4,12548.8,616429.4786,649.387,14350,767.362,2.80903,653.02,1179.95,10635,40000,123876,0.0184913,0.0680905,81410.9,2538.47,108367,2.25E-05,180637,580637,2340.66,756.968,2.92318,411.973,2383.58,746.259,3.5334,400.045,180637,2378.95,741.195,1.55225,392.827,2377.87,739.653,2.05406,391.677
113562.354,67137.21553,180699.5695,22.41048852,49.23062077,688.0516802,0,14.08,,0.613172,0.0984398,0.547554,52.8499,5.14219,44073.6,36828.2,935550.114,947.166,21658.8,1284.7,3.15133,954.349,2040.92,18044.9,40000,180679,0.026524,0.0369534,81809.9,3267.26,123271,1.53E-05,237440,637440,3863.78,1087.24,3.13936,600.291,3944.3,1069.84,3.76436,581.029,237440,3939.23,1063.5,1.50252,572.295,3937.59,1060.96,2.38213,570.388
113562.354,73323.87027,186886.2243,18.85115748,34.82098742,532.9065878,3.532247854,11.46,,0.22295,0.0766774,0.503049,49.0854,4.4289,35552.2,26239.1,713287.2855,979.633,16442.4,1050.31,3.01362,1825.31,1716.51,15286.3,40000,186873,0.0200725,0.0342776,68195.5,3213.37,123832,5.53E-06,243634,643634,3000.74,822.884,3.08781,477.159,3071.05,808.809,4.10077,461.686,243634,3068.27,805.116,1.55319,455.189,3067.1,802.898,2.46506,453.627
113562.354,77096.66068,190659.0147,11.09404473,27.50580438,642.9352971,0,6.61,,0.0494215,0.0630285,0.524416,53.1024,4.39135,32523.5,20285.5,692197.3962,999.404,15892.7,1082.8,3.01498,313.879,1505.72,13472.3,40000,190644,0.0228495,0.0230947,79758.5,1814.63,82537.9,1.00E-06,247405,647405,2474.67,934.212,3.19242,533.161,2526.2,919.709,4.39854,516.87,247405,2522.63,916.716,1.31403,510.509,2521.14,913.978,2.57511,508.7
