WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,MgCl2 Flow,NaOH Flow,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Struvite Pellet Collection,Sludge added per day,Total air flow,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor,Pellet Collection Flow,Struvite Biosolids
87367.53,0,87367.53,24.01,22.88,626.62,4.38,2.19,,0.450101,0.0505626,0.402336,34.1176,3.28624,15198.2,13343.3,41347.824,449654.5,426734,22920.5,2.27456,2026.78,950.802,8614.13,40000,87264.6,0.013699,0.0791856,58657.1,2887.32,97568,1.44E-05,144026,544026,1984.33,562.639,3.16869,322.72,2026.75,553.401,3.75085,312.565,144026,2023.3,549.673,1.31876,306.315,2022.51,547.959,1.98419,305.159,100,197473
80727.69,0,80727.69,35.22,21.01,680.13,5.94,2.97,,0.348978,0.0650557,0.528866,36.5353,3.26117,16835.4,13506.4,46026.144,448615.2,425296,23319.2,2.30235,2842.82,1061.02,9588.78,40000,80626,0.0145624,0.174804,53055.3,3568.21,114247,1.34E-05,137387,537387,2549.03,598.352,2.94519,338.263,2603.79,588.165,3.66465,327.288,137387,2601.04,584.554,1.05066,321.038,2602.23,582.497,1.79935,319.602,100,155712
113562.35,39836.6,153398.95,18.25,32.49,656.44,4.33,2.16,,0.075328,0.0412807,4.00605,27.659,3.10839,18827,46780,45087.792,642720.8,599254,43466.8,2.47051,0.170214,1038.87,9393.29,40000,153295,0.0198858,3.75938,81318.7,1302.28,59465.1,1.19E-06,210056,610056,1610.82,814.883,4.33206,466.687,1652.6,801.598,4.51323,450.6,210056,1645.47,798.236,1.70404,444.184,1651.23,795.434,2.38786,441.653,100,307438
113562.35,16871.79,130434.14,12.22,46.15,499.48,2.9,1.45,,2.06984,0.0323804,0.312482,26.0864,5.7141,14795.9,48483.2,37567.68,649752,613262,36490,2.34405,0.0192654,862.142,7826.6,40000,130330,0.0126189,0.0909603,74995,1592.76,63970.3,4.36E-05,187091,587091,1282.49,517.086,5.84593,276.405,1300.65,510.399,4.89206,267.448,187091,1295.98,505.587,3.15121,260.716,1295.21,504.757,3.09997,259.72,100,363427
113562.35,60870.46,174432.81,26.08,24.88,692.02,6.18,3.09,,4.76E-06,0.0440018,7.60437,26.0642,3.10623,21207.9,45775.7,49215.84,670358.4,622586,47772.4,2.56342,0.276861,1136.48,10253.3,40000,174331,0.0211402,7.37523,84280.8,1413.55,65039.9,1.00E-06,231092,631092,1716.12,865.656,4.44067,498.991,1761.32,851.409,4.7447,481.746,231092,1753.3,848.597,1.74043,475.665,1760.07,845.608,2.51347,472.987,100,347365
113562.35,806.9,114369.25,26.72,30,468.05,6.34,3.17,,0.67582,0.0256643,0.555738,26.4009,3.38433,9534.23,24360.3,33251.616,519309.8,491539,27770.8,1.7858,0.115884,761.347,6927.42,40000,114271,0.0135047,0.320825,52823.5,1664.49,51636.9,1.35E-05,171032,571032,1007.03,553.795,4.00816,316.541,1030.95,545.685,3.90034,306.578,171032,1026.83,541.413,2.0079,300.194,1026.57,540.188,2.25454,299.088,100,235977
107068.94,0,107068.94,24.26,30.57,650.21,5.42,2.71,,0.313141,0.0677387,0.375247,35.5483,3.30821,21225.1,21997.8,52059.84,629214.9,595251,33963.9,2.52776,1857.34,1203.99,10845.8,40000,106965,0.0212875,0.0386076,68977.7,2914.83,105824,7.79E-06,163726,563726,2655.41,873.271,3.19651,480.565,2716.13,859.073,3.83739,464.394,163726,2710.81,854.46,1.05206,456.904,2709.55,851.5,2.15607,454.741,100,285479
113562.35,18953.88,132516.23,22.38,38.89,591.53,5.31,2.65,,0.489397,0.0596322,0.30142,28.7506,3.4812,22807.8,48194.4,52566.72,663913.9,627438,36475.9,2.70306,261.943,1216.05,10951.4,40000,132412,0.0188177,0.0381005,86197,2827.74,104660,1.12E-05,189173,589173,2338.44,772.302,3.81036,428.256,2391.28,759.793,4.04107,413.762,189173,2386.65,754.853,1.6684,406.263,2385.29,752.71,2.42093,404.649,100,619200
113562.35,4412.06,117974.42,23.86,39.69,520.69,5.66,2.83,,0.896153,0.0577219,0.389236,28.1309,3.8626,20660.5,53629.6,49196.16,609050.3,577638,31412.3,2.65257,234.323,1136.03,10249.2,40000,117872,0.015417,0.127621,85662.9,3209.35,112612,2.52E-05,174633,574633,2265.86,632.947,3.92774,346.717,2313.52,623.052,3.81931,335.069,174633,2309.6,618.006,1.91732,327.963,2308.87,616.681,2.18498,326.783,100,695138
113562.35,33225.14,146787.5,15.68,29.91,504.51,3.72,1.86,,0.35339,0.0375892,0.238614,23.6865,3.21232,16060.5,21206.5,40878.096,518834.3,487854,30980.3,2.38876,1010.88,939.766,8516.27,40000,146684,0.0128832,0.0376072,68069.7,2352.02,83514.9,7.60E-06,203445,603445,1473.15,528.547,4.54542,305.368,1507.5,520.061,4.61135,295.15,203445,1504.46,516.677,2.51979,289.37,1503.57,515.326,2.97647,288.307,100,299069
113562.35,55747.81,169310.16,18.65,17.18,472.45,4.42,2.21,,0.128468,0.0399832,0.201667,20.6655,3.07359,16837.7,23868.8,41106.96,516256.3,482447,33809.3,2.52031,1310.68,945.142,8563.95,40000,169207,0.0126039,0.0367357,67946,2879.43,97977.3,2.51E-06,225968,625968,1564.43,517.134,4.89042,294.769,1602.45,508.48,5.0549,284.409,225968,1600.08,505.584,2.95479,279.086,1599.33,504.155,3.4429,277.933,100,350569
113562.35,4565.93,118128.28,19.74,20.53,476.43,4.68,2.34,,0.906693,0.0437266,0.432763,26.2376,3.76415,15359.4,13656.1,41939.904,499615.9,472987,26628.9,2.26911,2112.57,964.721,8737.48,40000,118026,0.0114863,0.19509,57574.1,3043.79,99417.6,2.70E-05,174787,574787,1715.63,471.228,4.26547,269.746,1752.25,464.078,4.00023,260.924,174787,1749.58,460.342,2.26723,255.238,1749.07,459.453,2.38058,254.362,100,194179
113562.35,39674.77,153237.13,19.01,35.69,588.5,4.51,2.25,,0.242002,0.0477997,0.251838,25.8325,3.26137,20835.3,44840.8,48790.08,614502.6,577257,37245.6,2.61634,157.671,1126.4,10164.6,40000,153133,0.0169576,0.0267815,82984.6,2374.7,89177.5,4.81E-06,209894,609894,1871.56,695.75,4.31347,397.554,1917.03,684.167,4.56372,383.932,209894,1913.35,680.451,2.01184,377.411,1911.99,678.303,2.86823,375.861,100,518689
113562.35,67685.15,181247.51,30.41,38.14,675.84,7.21,3.61,,0.0176396,0.0432111,9.44435,24.7887,3.35893,21427.9,63048.7,49530.24,701324.9,651847,49477.9,2.58024,0.0745018,1143.94,10318.8,40000,181147,0.0206556,9.22888,84405.7,1427.62,67371.1,1.00E-06,237908,637908,1687.5,846.177,4.4711,484.953,1729.53,832.401,4.69349,468.465,237908,1722.69,828.93,1.93648,462.002,1728.45,826.223,2.57036,459.526,100,367590
113562.35,15172.09,128734.44,16.21,27.77,682.97,3.84,1.92,,0.179921,0.0554909,0.33076,33.7457,3.25497,21245.7,32488.5,49772.16,682398.9,642440,39958.9,2.57353,354.773,1149.67,10369.2,40000,128629,0.0231603,0.0228989,82641.1,1867.67,77266,3.28E-06,185390,585390,2174.15,949.391,3.61029,531.147,2226.64,933.91,4.22862,513.074,185390,2221.39,929.844,1.16641,505.796,2219.64,926.41,2.5716,503.354,100,371259
104535.08,0,104535.08,30.96,44.83,728.87,6.76,3.38,,0.562714,0.0964164,0.431361,39.3127,3.87387,29345.4,40929,64615.2,797943.5,756748,41195.5,2.86569,919.903,1504.48,13461.5,40000,104430,0.0272679,0.0496716,86162.2,3392.63,125213,1.51E-05,161191,561191,3785.44,1118.82,2.88679,591.131,3865.27,1100.91,3.5401,571.189,161191,3857.92,1094.13,0.944264,561.908,3856.66,1090.72,2.0289,559.265,100,637951
113562.35,25822.49,139384.84,18.94,36.26,600.72,4.49,2.25,,0.338857,0.051137,0.279433,28.2035,3.32239,20921,46248.7,49020,635960.3,599310,36650.3,2.61767,94.9892,1131.85,10212.5,40000,139280,0.0182668,0.0272343,84649.5,2356.83,89349,6.96E-06,196041,596041,2004.29,749.482,4.01829,423.05,2051.27,737.228,4.30666,408.723,196041,2047,732.976,1.74406,401.684,2045.48,730.672,2.65612,400.036,100,531761
113562.35,34194.88,147757.24,12.32,26.22,608.64,2.92,1.46,,0.158019,0.0366357,1.01873,26.82,3.09164,17018.3,35878.7,41600.4,598443.9,559375,39068.9,2.41195,0.195926,956.739,8666.75,40000,147652,0.0175746,0.781518,78273.7,1199.5,55901.6,2.61E-06,204413,604413,1430.13,720.418,4.38338,414.714,1466.96,708.79,4.49667,400.598,204413,1461.7,705.314,1.87746,394.236,1465.43,702.985,2.4407,392.132,100,284487
113562.35,38034.86,151597.21,29.5,29.7,572.94,6.99,3.5,,0.190218,0.06727,0.293584,24.8111,3.00194,25147.1,18615.8,60240.96,610722.5,574033,36689.5,2.63566,2879.09,1399.32,12550.2,40000,151494,0.0173011,0.0659632,60342.8,3637.57,130201,5.04E-06,208255,608255,2627.44,709.832,3.85949,401.477,2692.81,697.617,4.24584,387.331,208255,2690.66,694.165,1.6707,381.057,2690.8,692.044,2.38466,379.377,100,268064
83405.55,0,83405.55,17.88,21.53,590.72,3.11,1.56,,0.618343,0.0369948,0.408208,32.4261,3.39842,12359.3,11817.7,35092.896,391876.6,371911,19965.6,2.14393,1432.73,804.291,7311.02,40000,83302.2,0.0110925,0.106041,58223.2,2302.83,80067.1,2.07E-05,140063,540063,1455.51,455.426,3.23076,267.705,1483.83,448.285,3.71976,259.884,140063,1480.54,444.898,1.62402,254.304,1479.79,443.699,2.06097,253.487,100,191234
83313.08,0,83313.08,32.65,40.55,679.81,5.68,2.84,,0.488813,0.0669707,0.460831,36.5924,3.49524,19077.2,42833.5,47253.216,507773.3,482075,25698.3,2.55565,809.466,1090.02,9844.42,40000,83210.7,0.0164041,0.107383,78118.7,3356.84,113415,1.70E-05,139972,539972,2628.65,673.786,2.97546,370.256,2683.03,662.741,3.6043,358.268,139972,2679.09,658.261,1.10823,351.306,2678.83,656.165,1.8495,349.823,100,580620
113562.35,6184.12,119746.48,29.47,49.33,452.11,6.99,3.49,,2.57004,0.0515065,5.30106,24.459,6.0343,19275.9,89389.5,46392.336,639318.4,604542,34776.4,2.64901,0.0708831,1069.67,9665.07,40000,119646,0.012394,5.07636,87590.9,3326.91,118630,8.22E-05,176407,576407,2029.24,507.834,4.72588,263.925,2064.68,501.104,3.77433,255.308,176407,2061.25,496.517,2.20484,249.128,2060.26,495.761,2.15339,248.251,100,800321
113562.35,71828.28,185390.63,17.17,17.59,521.1,4.07,2.04,,0.000152218,0.0383735,0.191333,21.1625,3.09569,17926.6,29897.9,42530.64,540954.9,503665,37289.9,2.55599,591.867,978.617,8860.55,40000,185287,0.014009,0.0264983,74107.8,2344.41,84316.1,1.00E-06,242048,642048,1500.05,574.527,5.10792,332.787,1538.41,564.646,5.48119,321.067,242048,1535.92,562.201,2.9618,315.773,1534.94,560.361,3.71476,314.415,100,392233
103776.02,0,103776.02,31.37,21.91,724.19,6.8,3.4,,0.22033,0.0921521,0.453421,38.9475,3.38543,26550.5,18850.1,62479.68,701602.8,662392,39210.8,2.67013,2635.08,1453.07,13016.6,40000,103672,0.0260159,0.0744479,66201.9,3451.41,126041,5.95E-06,160433,560433,3610.42,1066.88,2.8201,573.742,3693.14,1049.22,3.67453,553.823,160433,3684.16,1044.47,0.755173,546.183,3686.08,1040.64,1.93622,543.102,100,278538
109580.08,0,109580.08,19.58,29.58,720.19,4.48,2.24,,0.218266,0.0676956,0.399303,39.2457,3.44242,22407.1,27923.1,52517.76,705933.7,666036,39897.7,2.59908,873.69,1214.89,10941.2,40000,109475,0.0259469,0.0300123,80022.1,2244.18,88893,4.46E-06,166236,566236,2654.06,1063.68,3.11426,581.399,2715.93,1046.5,3.90291,561.663,166236,2709.1,1041.78,0.859609,553.872,2707.82,1037.87,2.2927,550.945,100,352124
113562.35,84597.34,198159.69,34.45,43.69,501.79,8.17,4.08,,0.153338,0.0568897,2.2761,18.6389,3.93116,27780.6,47465.7,61342.08,605318,562821,42497,2.89093,923.722,1425.75,12779.6,40000,198058,0.0130928,2.12102,81228,3816.95,136619,4.19E-06,254819,654819,2216.31,537.926,4.6887,306.575,2268.05,528.543,4.71112,295.83,254819,2271.06,524.967,2.92758,290.304,2275.59,523.71,3.04056,289,100,744464
113562.35,63848.56,177410.91,34.53,34.08,638.72,8.19,4.09,,0.00759514,0.0803809,0.331022,23.794,3.05665,32801.6,21456.1,73761.12,692991.7,648154,44837.7,2.81586,2867.9,1725.93,15366.9,40000,177306,0.0203764,0.11117,64167.3,3870.33,140266,1.00E-06,234067,634067,3135.79,835.648,3.84475,474.107,3216.19,820.764,4.44473,457.041,234067,3212.24,817.703,1.54533,450.857,3215.23,815.056,2.38106,448.682,100,348146
113562.35,28646.23,142208.59,37.94,46.63,514.7,9,4.5,,1.04013,0.069155,5.82571,23.6031,4.2519,26548.4,53943.9,59526.72,684876.8,646874,38002.8,2.87414,555.012,1382.21,12401.4,40000,142108,0.0157769,5.60599,88309.5,3901.65,139626,3.14E-05,198869,598869,2707.43,647.948,4.08121,349.032,2763.96,637.566,3.81512,336.964,198869,2765.08,632.272,2.06511,329.822,2766.2,631.078,2.1719,328.624,100,843969
113562.35,19567.16,133129.52,36.28,31.99,750.38,8.6,4.3,,0.0946777,0.111751,0.479577,34.7695,3.22055,36156.3,17139.5,80558.88,830978.7,781077,49901.7,2.83596,3152.19,1891.95,16783.1,40000,133023,0.0298363,0.138441,64967,3888.39,141489,2.48E-06,189784,589784,4372.03,1223.19,2.94336,666.065,4477.11,1202.11,3.80802,641.975,189784,4463.01,1197.79,0.762377,634.574,4470.04,1193.45,1.95113,630.876,100,289148
111480.2,0,111480.2,30.94,34.13,724.29,7.2,3.6,,0.250908,0.100518,0.451532,39.0128,3.47364,30081.4,21645.7,68437.92,786172.5,742282,43890.5,2.76385,2442.33,1596.77,14257.9,40000,111375,0.0287552,0.0712575,70496.5,3505.53,129169,6.49E-06,168136,568136,3938.4,1179.06,2.83252,631.991,4028.66,1159.59,3.6588,609.9,168136,4018.8,1154.29,0.760293,601.747,4020.73,1150.21,1.97661,598.396,100,341847
113562.35,51594.17,165156.52,24.46,20.64,536.51,5.8,2.9,,0.129977,0.0500038,0.237667,22.4605,3.07583,21053.7,21511.6,51670.08,546518.9,511875,34643.9,2.53551,2152.93,1194.73,10764.6,40000,165054,0.0141011,0.0441293,62427.3,3175.99,111491,3.12E-06,221815,621815,1952.83,578.545,4.396,335.166,2002.76,568.63,4.6438,323.515,221815,2000.77,565.687,2.28686,317.925,2000.15,564.046,2.86381,316.635,100,276824
113562.35,66637.63,180199.99,16.02,46.69,704.04,3.8,1.9,,0.326517,0.0459059,1.57777,25.9726,3.96016,22679.8,50046.3,51266.88,818242.2,764409,53833.2,2.60945,0.0332451,1185.15,10680.6,40000,180094,0.0212694,1.35206,82144.7,1282.81,62120.7,4.70E-06,236855,636855,1795.81,872.572,4.89075,492.289,1837.75,858.505,4.63196,475.255,236855,1832.33,853.182,2.2979,467.372,1836.24,850.776,2.69272,465.001,100,329431
113562.35,22894.42,136456.77,25.71,42.43,635.33,6.1,3.05,,0.504629,0.0725549,0.31503,29.7436,3.60384,27252.3,47261.1,60262.56,747053.6,706031,41022.6,2.83582,429.459,1399.85,12554.7,40000,136352,0.0218685,0.0383764,88341.4,3099.84,115893,1.18E-05,193113,593113,2844.77,897.443,3.61412,491.191,2908.87,882.807,3.91666,474.435,193113,2903.67,877.249,1.48735,466.317,2902.19,874.738,2.34754,464.404,100,670402
99268.21,0,99268.21,18.67,35.68,583.14,3.87,1.93,,0.593328,0.046103,0.355715,32.2035,3.46852,16075.4,37650,41067.264,517060.6,490699,26361.6,2.40906,178.474,944.209,8555.68,40000,99164.6,0.0148297,0.0563304,78778.1,2434.36,85186.6,1.58E-05,155926,555926,1811.47,608.907,3.49244,344.003,1849.5,599.232,3.85002,333.002,155926,1845.22,594.854,1.57432,326.214,1844.12,593.188,2.16891,325.022,100,489370
113562.35,60755.3,174317.66,31.93,31.35,626.13,7.57,3.79,,0.000270848,0.0736828,0.295921,23.8415,2.97369,29947,19244.4,68672.64,656620.7,614333,42287.7,2.74941,2883.77,1602.45,14306.8,40000,174213,0.0194876,0.0781547,62474.4,3688.02,134101,1.00E-06,230974,630974,2874.76,798.991,3.90791,455.327,2949.42,784.879,4.51064,439.055,230974,2945.8,782.044,1.5849,433.045,2947.31,779.503,2.45009,431.011,100,295304
113562.35,51566.52,165128.87,29.31,38.3,659.16,6.95,3.47,,0.167243,0.0750765,0.283998,26.158,3.28795,30645.3,32354.5,67679.04,732272.5,687585,44687.5,2.84175,1541.36,1578.42,14099.8,40000,165024,0.0216056,0.0442202,77383.3,3375.72,125004,3.84E-06,221785,621785,2934.83,886.171,3.82435,497.176,3007.8,870.921,4.2719,479.623,221785,3003.6,866.944,1.5206,472.715,3003.06,864.225,2.48059,470.607,100,505853
113562.35,54240.23,167802.59,31.31,26.96,700.49,7.42,3.71,,0.00184738,0.0817925,0.324536,26.9696,3.03078,32408,20563,72491.52,732292.8,685896,46396.8,2.8002,2525.41,1695.06,15102.4,40000,167697,0.0236592,0.0731435,67904,3479.04,128775,1.00E-06,224458,624458,3193.63,969.553,3.66129,547.343,3276.23,952.627,4.37076,527.755,224458,3269.64,949.581,1.23273,521.372,3271.7,946.37,2.31657,518.788,100,323373
113562.35,66173.22,179735.57,22.87,16.54,742.44,5.42,2.71,,2.96E-06,0.0491591,5.2696,26.9172,3.16457,23770.1,44935.2,53426.4,720352.8,668873,51479.8,2.64622,0.272778,1236.5,11130.5,40000,179631,0.0234457,5.03081,86259.3,1394.5,66879,1.00E-06,236392,636392,1917.46,959.803,4.36064,552.086,1968.08,943.952,4.70694,532.889,236392,1958.54,941.162,1.58414,526.724,1966.36,937.828,2.45697,523.744,100,358793
83517.35,0,83517.35,27.37,40.85,742.59,4.77,2.39,,0.398352,0.0627511,0.428603,39.9266,3.58013,18742.4,48961.5,45625.2,542915.2,514551,28364.2,2.55353,130.796,1051.55,9505.25,40000,83414,0.0191264,0.0464238,83987.4,2733.05,96077.3,1.15E-05,140175,540175,2465.06,785.099,2.89483,429.779,2516.54,772.441,3.68855,415.976,140175,2511.28,767.782,0.942341,408.622,2510.04,765.055,1.98624,406.732,100,582330
113562.35,16019.67,129582.02,34.92,22.58,612.71,8.28,4.14,,0.254235,0.0919054,0.509103,29.5872,3.06836,29271.4,15779.8,69022.56,686479,646682,39797,2.70877,3557.58,1610.92,14379.7,40000,129478,0.0216673,0.22176,57766.9,4083.92,146130,7.64E-06,186239,586239,3591.33,889.105,3.23917,487.4,3675.05,873.907,3.82836,470.101,186239,3670.64,869.608,1.12788,462.959,3676.22,866.694,1.94122,460.532,100,248200
85857.46,0,85857.46,24.95,20.09,619.79,4.47,2.24,,0.479494,0.0503557,0.422206,33.7483,3.29604,14868.7,12019,41051.424,435274.9,413223,22051.9,2.24609,2149.47,943.837,8552.38,40000,85754.7,0.0129159,0.102165,56681,2989.49,98507.3,1.64E-05,142516,542516,1976.03,530.62,3.1752,305.817,2018.03,521.844,3.7215,296.196,142516,2014.86,518.207,1.36966,290.119,2014.23,516.635,1.96531,289.052,100,179705
113562.35,25877.8,139440.16,29.5,22.03,561.72,6.99,3.5,,0.286088,0.0687159,0.318755,26.0537,3.04922,24140.8,17773.7,58745.28,606543.6,571705,34838.6,2.60125,2989.89,1363.49,12238.6,40000,139337,0.0172046,0.0763921,59119.2,3696.61,131268,7.99E-06,196098,596098,2685.54,706.041,3.72974,396.26,2750.44,694.054,4.08129,382.403,196098,2748.48,690.234,1.59606,375.867,2748.64,688.185,2.26183,374.238,100,253527
113562.35,11638.26,125200.62,15.86,31.89,641.86,3.76,1.88,,0.251365,0.0504484,0.319278,32.7676,3.24368,19266.2,31427.9,46636.608,640032.1,603493,36539.1,2.48969,430.116,1075.45,9715.96,40000,125095,0.020658,0.0218497,79469.3,1900.55,75425.4,4.79E-06,181856,581856,1977.5,847.191,3.72697,477.197,2024.53,833.447,4.24351,461.142,181856,2019.8,829.31,1.33456,453.909,2017.94,826.321,2.6003,451.851,100,344661
113562.35,83264.7,196827.06,33.87,45.27,528.22,8.03,4.02,,0.205031,0.0624724,1.31462,19.2413,4.02145,29847,46752,65096.16,648068.6,603222,44846.6,2.92528,990.63,1516.06,13561.7,40000,196724,0.0144488,1.14991,81596.6,3853.26,138139,5.49E-06,253485,653485,2434.25,593.687,4.53881,336.364,2491.15,583.275,4.58158,324.495,253485,2493.99,579.399,2.67444,318.558,2498.9,577.953,2.85473,317.116,100,740939
113562.35,23463.26,137025.61,33.67,16.43,719.14,7.98,3.99,,0.106782,0.0994097,0.414505,32.6679,3.15073,33319.3,18274.7,75042.72,784337.6,737512,46825.6,2.79949,2930.26,1757.14,15633.9,40000,136920,0.0272703,0.0981035,65874.9,3727.43,136427,2.70E-06,193681,593681,3887.75,1117.96,3.11603,613.208,3982.46,1098.77,3.89552,591.207,193681,3972.39,1094.66,0.879458,584.002,3976.39,1090.81,2.02741,580.798,100,296930
113562.35,31734.04,145296.4,33.86,44.96,541.09,8.03,4.01,,0.7762,0.0744361,1.82087,24.1838,3.89296,28298.8,46371.4,63132.48,698607.3,659298,39309.3,2.87794,1053.38,1468.78,13152.6,40000,145194,0.016986,1.59422,83060.5,3930.6,140564,2.30E-05,201955,601955,2910.45,697.762,3.94591,379.283,2973.25,686.257,3.86143,366.049,201955,2974.85,680.93,1.94161,358.682,2977.44,679.44,2.16059,357.27,100,744077
85850.05,0,85850.05,11.32,48.82,528.05,2.03,1.01,,2.76299,0.0240636,0.523917,29.9542,5.992,10777.1,33075.3,30155.808,485413.8,460087,25326.8,2.11395,0.0113095,689.332,6282.46,40000,85746.2,0.00904266,0.256527,67771.6,1273.86,53994.5,8.89E-05,142507,542507,958.795,369.637,5.46395,195.077,967.292,365.968,4.34943,189.48,142507,963.294,362.326,2.64314,184.08,962.546,361.707,2.53718,183.285,100,296020
113562.35,81868.77,195431.13,16.04,47.43,512.14,3.8,1.9,,0.360923,0.0349236,0.183075,21.2735,4.78973,18186.2,65958.6,42156.096,643222.8,599935,43287.8,2.58702,0.0328163,969.806,8782.52,40000,195327,0.0127954,0.0299246,77483.7,2024.75,75760,5.99E-06,252088,652088,1373.69,525.673,6.16326,294.496,1401.61,517.263,5.79253,284.319,252088,1397.8,512.943,4.3311,278.337,1396.94,511.815,4.57017,277.3,100,456022
113562.35,42350.15,155912.5,34.52,38.65,553.79,8.19,4.09,,0.387664,0.0750287,1.12071,23.3152,3.35709,28744.8,31299.2,65705.76,662024.3,621627,40397.3,2.80164,2260.4,1530.76,13688.7,40000,155809,0.0170804,0.903619,69866.7,4022.19,143573,1.13E-05,212570,612570,2926.99,701.469,3.89291,389.965,2994.17,689.458,4.0797,376.183,212570,2995.59,685.113,1.84237,369.414,3001.15,683.216,2.23826,367.707,100,509818
113562.35,28743.21,142305.56,38.08,29.23,507.05,9.03,4.51,,0.363104,0.0660555,5.03199,23.354,3.07126,22997.9,14931.2,57680.64,565045.7,531231,33814.7,2.55796,3578.91,1338.01,12016.8,40000,142206,0.0145542,4.8155,53383.1,4086.98,142838,1.14E-05,198967,598967,2575.84,597.61,3.87482,336.049,2635,587.494,4.07529,324.295,198967,2637,583.794,1.87021,318.155,2642.22,582.167,2.22368,316.708,100,224336
96540.28,0,96540.28,27.42,20.14,684.6,5.53,2.76,,0.288626,0.0686504,0.40291,37.0833,3.31206,20111.6,19983.8,50456.64,578899.9,547711,31188.9,2.47911,2099.76,1165.92,10511.8,40000,96436.9,0.0202129,0.0482571,65244.5,3055.91,107930,7.94E-06,153198,553198,2691.36,829.35,3.02776,456.198,2752.03,815.739,3.76795,440.957,153198,2746.78,811.436,0.951596,433.8,2746.02,808.514,2.02526,431.671,100,253611
78251.02,0,78251.02,25.29,17.8,745.12,4.13,2.07,,0.270324,0.0551361,0.431814,39.9807,3.35072,15634.8,14863.5,41804.496,458081.8,433666,24415.8,2.29593,1681.01,961.537,8709.27,40000,78147.6,0.0165444,0.0493549,62485.1,2648.67,90167.3,8.38E-06,134909,534909,2164.04,679.149,2.81267,382.97,2210.73,667.955,3.75051,370.935,134909,2206.36,664.339,0.885011,364.461,2205.44,661.774,1.93716,362.76,100,208079
113562.35,21977,135539.35,37.72,35.94,703.8,8.94,4.47,,0.221104,0.109857,0.469488,32.2441,3.26773,36068.4,20453.3,80289.6,817367.5,769519,47848.5,2.85796,3085.83,1885.35,16727,40000,135434,0.0271747,0.152953,65506.2,4085.85,147209,6.21E-06,192195,592195,4297.53,1114.78,3.06902,606.19,4398.34,1095.54,3.77353,584.353,192195,4388.56,1090.7,0.934626,576.625,4394.3,1086.99,1.95046,573.478,100,352935
113562.35,34692.32,148254.68,26.04,31.75,651.17,6.17,3.09,,0.116521,0.0693019,0.303109,28.2964,3.05698,26206.4,22693.3,60784.8,674846.7,634080,40766.7,2.68274,2032.16,1412.37,12663.5,40000,148150,0.0214197,0.0420533,69863,3104.61,115460,2.61E-06,204911,604911,2709.29,878.128,3.67312,493.553,2777.2,863.228,4.2386,476.263,204911,2772.53,859.697,1.31328,469.607,2772.08,856.788,2.38392,467.387,100,323503
113562.35,2739.31,116301.67,11.4,28.84,734.78,2.7,1.35,,0.205614,0.0529255,0.397749,39.1618,3.48385,19797.9,38071.2,46591.296,737516.1,694442,43074.1,2.4983,0.126955,1074.37,9706.52,40000,116195,0.0268481,0.0349309,84449.1,1038.53,55245,3.35E-06,172956,572956,2075.32,1100.24,3.40437,606.318,2125.43,1082.79,4.01825,585.791,172956,2117.78,1077.94,0.95749,577.814,2117.02,1073.92,2.32818,574.648,100,266420
112998.36,0,112998.36,31.34,23.49,569.67,7.39,3.7,,0.419018,0.0814546,0.448866,31.2047,3.2136,24245.3,15786.7,59744.64,629230.6,595971,33259.6,2.58801,3352.69,1387.42,12446.8,40000,112896,0.0192345,0.147164,57215.4,3908.55,138110,1.32E-05,169657,569657,3187.27,789.516,3.24948,431.602,3258.98,776.442,3.71796,416.737,169657,3256.51,771.728,1.22819,409.396,3258.18,769.382,1.93158,407.524,100,229927
