WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,WW Ortho-P,Acetate Flow,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total air,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor
113562.354,6632.932042,120195.3,13.89006642,23.69907937,637.1409394,1.11E+01,0.00E+00,,0.341853,0.0803662,0.385321,37.3105,3.36128,27743,17937.22086,720460.482,630.02,16724.3,944.326,2.82664,1399.53,1414.44,12681.5,40000,120181,0.0270155,0.0310427,78041.2,2617.91,108954,8.17E-06,176942,576942,3157.09,1105.64,2.45936,599.271,3222.31,1089.08,3.69272,580.972,176942,3216.45,1083.96,0.831595,572.932,3214.65,1080.62,2.17289,570.615
113562.354,43224.07087,156786.4,27.23914998,41.88136727,562.1946661,2.18E+01,0.00E+00,,0.683075,0.0987542,2.57039,43.7466,4.49425,38207.8,31458.73733,783095.8343,821.815,18131.2,1073.5,3.02262,2285.67,1882.99,16706.8,40000,156768,0.0216323,2.14083,68969.6,3979.69,145458,2.18E-05,213529,613529,3865.91,887.207,2.99372,484.366,3942.95,872.96,3.58286,468.689,213529,3944.82,867.315,1.46819,460.81,3950.17,865.292,1.91872,459.073
113562.354,16285.13132,129847.5,16.09938431,17.90969504,565.8216397,1.29E+01,0.00E+00,,0.406179,0.0787732,0.401315,37.0533,3.47024,27993.2,18747.01375,662728.3933,680.618,15389.9,862.9,2.82125,2250.59,1446.54,12959.9,40000,129833,0.0222889,0.0463538,67983.7,3121.17,124144,1.12E-05,186594,586594,3092.15,912.647,2.66962,499.542,3156.43,898.701,3.67247,484.166,186594,3152.12,894.017,1.1014,476.749,3150.93,891.555,2.05734,475.018
113562.354,38532.34884,152094.7,28.25780942,16.2087095,749.1949342,2.26E+01,0.00E+00,,0.0910616,0.125561,0.633715,49.7132,3.92961,45310.3,44194.75101,888868.6364,797.202,20484.3,1314.38,2.99771,3041.41,2240.67,19723.9,40000,152072,0.0323823,0.141274,64348.3,3839.88,140215,2.48E-06,208833,608833,4918.15,1326.11,2.51357,731.505,5030.03,1303.77,3.78754,706.454,208833,5015.57,1299.6,0.678133,699.14,5022.45,1295.29,1.93037,695.551
113562.354,49091.48089,162653.8,25.68172292,30.23961495,475.538397,2.05E+01,0.00E+00,,0.391952,0.0755408,4.45926,42.1254,4.03179,30487.9,22110.27508,597597.6563,852.59,13767,888.529,2.85943,3323.89,1573.17,14054.6,40000,162638,0.0163064,4.05215,53970.9,3800.67,142602,1.30E-05,219399,619399,2953.76,668.273,3.12516,373.839,3013.96,657.577,3.80225,361.97,219399,3016.51,653.861,1.65497,355.861,3021.63,652.256,2.05287,354.496
113562.354,14264.98065,127827.3,12.11235856,38.99002853,503.9471093,9.69E+00,0.00E+00,,1.14659,0.0613886,0.412654,33.5943,4.34375,24410.7,13393.68361,657461.8132,670.039,15304.7,818.942,2.89606,51.58,1219.57,10982.3,40000,127815,0.0184817,0.0954152,88071.6,2606.41,109621,3.11E-05,184576,584576,2418.86,756.592,3.05164,407.298,2461.42,746.049,3.43933,395.451,184576,2456.54,740.617,1.67874,388.117,2455.54,739.268,2.01503,387.01
113562.354,11476.29842,125038.7,22.20397292,19.0187626,700.8885876,1.78E+01,0.00E+00,,0.229566,0.113169,0.482198,41.472,3.50001,36440.5,30332.18523,823543.0295,655.387,19069.3,1127.33,2.90781,2679.77,1848.25,16411.3,40000,125020,0.0314585,0.0750891,68568.6,3540.34,133749,6.22E-06,181781,581781,4437.92,1288.07,2.33553,694.989,4534.56,1267.5,3.61878,672.157,181781,4524.59,1262.43,0.655943,664.148,4526.75,1258.34,1.94396,660.892
113562.354,50022.3012,163584.7,16.57310719,34.1400702,675.3787892,1.33E+01,0.00E+00,,0.19422,0.0836528,0.506893,49.6401,4.12725,35463.2,25750.96339,773503.2192,857.463,17854,1115.45,2.99507,1259.65,1700.16,15146.2,40000,163568,0.0264781,0.0312542,77156.6,2699.43,108822,4.40E-06,220329,620329,3281.18,1083.53,2.84374,603.704,3352.43,1066.44,3.96765,584.552,220329,3347.46,1062.3,1.02272,577.29,3346.11,1059.12,2.31009,575.034
113562.354,24014.83817,137577.2,18.16768185,25.43241404,473.1058949,1.45E+01,0.00E+00,,0.57681,0.0735421,0.715811,35.3599,3.70044,26837.6,18043.86314,587860.367,721.14,13634.8,781.931,2.79157,3171.29,1418.71,12718.5,40000,137563,0.0167559,0.375232,56854.1,3618,140210,1.93E-05,194324,594324,2881.14,686.522,2.96623,378.328,2939.21,675.95,3.60084,366.608,194324,2940.04,671.737,1.5297,360.122,2941.68,670.236,1.94741,358.91
113562.354,10497.50589,124059.9,35.9323801,37.7764178,471.9120465,2.87E+01,0.00E+00,,1.1333,0.0772482,16.4976,30.5239,4.11405,26174.7,17507.84077,645467.8026,650.28,15033.3,796.2,2.81584,2001.18,1397.14,12531.2,40000,124046,0.0173881,16.2022,73352.8,3939.71,146230,3.93E-05,180807,580807,3032.31,712.591,2.99349,381.101,3089.38,702.037,3.31968,369.351,180807,3089.29,696.809,1.57842,362.291,3089.93,695.524,1.82945,361.179
113562.354,18325.98342,131888.3,25.232496,26.21065503,677.3143639,2.02E+01,0.00E+00,,0.222284,0.118222,0.534053,42.2528,3.55485,38641.4,34284.12022,814516.7967,691.289,18845.5,1129.77,2.92032,3185.62,1967.57,17424.6,40000,131869,0.0297293,0.115956,63049.2,3880.15,143082,6.51E-06,188630,588630,4633.48,1217.77,2.41169,661.282,4734.98,1197.83,3.63394,639.178,188630,4724.71,1193.03,0.715046,631.436,4728.88,1189.17,1.88214,628.327
113562.354,89204.37498,202766.7,34.6105729,25.17737224,569.0855395,2.77E+01,0.00E+00,,0.0366038,0.0940524,4.63206,51.9607,4.40382,42866.7,39381.6704,697776.8118,1062.84,15902.5,1209.83,3.00231,3458.89,2112.15,18645.3,40000,202746,0.0199962,4.12487,53178.4,4034.55,145338,1.13E-06,259507,659507,3672.63,819.584,3.19157,469.611,3753.17,805.31,4.23561,453.814,259507,3750.15,802.441,1.45925,447.896,3762.1,799.848,2.14966,445.703
113562.354,61946.50307,175508.9,26.82355345,20.15799681,651.8673145,2.15E+01,0.00E+00,,0.0946422,0.106222,0.62997,50.4211,4.10411,43260.5,40085.87922,781458.6675,919.95,17979.2,1185.35,2.99915,3147.78,2131.4,18807.3,40000,175488,0.0253556,0.1349,59488,3850.66,140752,2.70E-06,232249,632249,4156.56,1038.58,2.85994,584.235,4251.41,1020.84,3.9829,564.432,232249,4244.56,1017.36,1.00958,557.789,4248.89,1014.22,2.02239,555.271
113562.354,20919.69807,134482.1,13.44985292,32.59260826,683.2380055,1.08E+01,0.00E+00,,0.251969,0.0804051,0.442848,43.7476,3.68142,30340,19934.41885,762328.0775,704.911,17647,1048.39,2.90243,903.7,1492.41,13357.2,40000,134467,0.0286795,0.0271267,82267.1,2343.51,99909.2,5.48E-06,191228,591228,3157.5,1173.38,2.54804,641.624,3223.93,1155.57,3.81825,621.756,191228,3217.99,1150.81,0.813646,613.907,3216.21,1147.18,2.28605,611.368
113562.354,31697.066,145259.4,32.96237969,18.61869353,534.6923571,2.64E+01,0.00E+00,,0.352164,0.0939095,7.94582,39.8745,3.65646,33102.3,26870.04992,667703.097,761.396,15408.6,966.2,2.84836,3638.6,1737.43,15465.4,40000,145242,0.0204525,7.55408,55215.1,4119.28,150827,1.18E-05,202003,602003,3673.37,838.444,2.78773,462.572,3748.85,824.769,3.69319,447.53,202003,3747.39,820.53,1.19707,440.616,3756.38,818.101,1.84699,438.626
113562.354,81794.58932,195356.9,24.24635392,28.38255952,745.8046395,1.94E+01,0.00E+00,,1.01E-05,0.102007,0.621078,56.1849,4.45002,46445.2,42792.77478,844524.0462,1024,19396.9,1314.27,3.06423,2241.74,2203.95,19416.4,40000,195335,0.0286096,0.0742563,68079.9,3276.62,123320,1.00E-06,252096,652096,3992.02,1170.61,2.99742,667.032,4085.67,1150.9,4.25242,644.737,252096,4077.8,1147.9,0.953272,638.236,4080.29,1144.38,2.19495,635.477
113562.354,70530.34105,184092.7,20.86376837,21.44385563,449.6695256,1.67E+01,0.00E+00,,0.298619,0.0670934,1.92632,45.8327,4.41014,30775.6,21202.75264,566364.4277,964.98,12986.2,903.363,2.91329,3048.68,1539.98,13768.2,40000,184077,0.0143755,1.48785,52880.8,3558.2,135213,9.70E-06,240838,640838,2623.19,588.987,3.37271,333.656,2676.44,579.561,3.97959,323.141,240838,2679.64,576.332,2.01409,317.666,2683.74,575.021,2.29908,316.486
80521.35167,0,80521.4,14.03048177,35.16003222,537.2031037,1.12E+01,0.00E+00,,0.844074,0.050833,0.557622,29.4238,3.44749,16877.9,7855.589434,416174.2091,422.065,9702.57,503.717,2.64312,970.32,930.96,8438.16,40000,80512,0.0130037,0.27934,75102.1,2632.68,116450,3.41E-05,137273,537273,2003.91,532.733,2.64361,291.594,2037.36,525.195,3.34185,283.714,137273,2033.96,521.334,1.42527,277.925,2033.32,520.147,1.82365,277.112
113562.354,11957.99367,125520.3,13.20739004,36.37977255,723.9464414,1.06E+01,0.00E+00,,0.360421,0.0858136,0.433695,43.2533,3.76059,31100.1,20417.14234,832330.3135,657.93,19305.3,1106.83,2.93932,334.31,1510.68,13515.2,40000,125505,0.0319569,0.0239575,90103.3,2232.46,96619.6,7.63E-06,182266,582266,3373.37,1307.64,2.43499,704.833,3441.88,1288.17,3.72417,683.188,182266,3434.88,1282.29,0.768055,674.365,3432.54,1278.28,2.37293,671.56
113562.354,39607.38659,153169.7,28.49090869,16.40038078,737.8500447,2.28E+01,0.00E+00,,0.09491,0.125127,0.638928,49.4798,3.92476,45294.6,44311.50441,879119.0327,802.837,20259.3,1300.28,2.99616,3122.16,2243.7,19749.3,40000,153147,0.0316897,0.148552,63312.7,3888.71,141665,2.63E-06,209908,609908,4900.75,1297.87,2.53055,716.798,5012.18,1275.93,3.79111,692.229,209908,4998.14,1271.79,0.697872,684.952,5005.07,1267.59,1.92436,681.458
113562.354,55060.5499,168622.9,11.01571015,49.27849671,708.9995834,8.81E+00,0.00E+00,,0.875313,0.0717387,0.511955,52.1002,5.27037,33331.5,21353.35159,933034.6265,883.883,21649.7,1232.11,3.00787,0.09,1545.53,13816.2,40000,168607,0.0272482,0.0212522,85655.9,1703.75,79353,1.67E-05,225368,625368,2830.34,1115.63,3.19277,609.26,2878.67,1099.62,3.78555,591.249,225368,2871.64,1092.42,1.63458,581.701,2869.55,1089.93,2.64819,580.026
113562.354,37283.53974,150845.9,37.27848186,41.94072637,666.1077169,2.98E+01,0.00E+00,,0.462872,0.129585,4.9094,46.2005,4.24476,46143.8,46046.46276,909646.1795,790.652,21002.5,1305.73,3.03635,3054.41,2288.33,20122.3,40000,150823,0.0281808,4.44724,64560.5,4343.08,154411,1.49E-05,207584,607584,5073.58,1156.1,2.67879,630.286,5176.82,1136.71,3.5933,609.005,207584,5170.09,1130.68,1.0304,600.383,5183.4,1127.23,1.82537,597.428
113562.354,1432.738339,114995.1,14.06607787,43.80733083,718.1054874,1.13E+01,0.00E+00,,0.716832,0.0921231,0.403689,39.635,3.94167,31484.5,20752.45335,898298.9619,602.754,20936.6,1093.35,2.97567,2.31,1523.25,13623.8,40000,114980,0.0328256,0.0273036,95271.5,2428.54,102314,1.61E-05,171741,571741,3628.33,1343.91,2.40767,709.535,3695.89,1324.56,3.52101,688.285,171741,3687.59,1316.64,0.921094,677.836,3684.92,1313.03,2.28821,675.319
113562.354,78430.16882,191992.5,21.60041127,32.26365316,531.3476259,1.73E+01,0.00E+00,,0.166685,0.0800883,0.601659,49.5238,4.39099,36848.1,28847.55961,652552.6777,1006.38,14981.3,1021.95,2.98778,2814.83,1801.52,16012.9,40000,191975,0.0182313,0.123821,57597.6,3584.03,134190,4.94E-06,248736,648736,3133.1,746.881,3.23625,424.627,3201.34,734.441,4.09852,410.837,248736,3201.62,731.166,1.64017,404.828,3203.53,729.254,2.25352,403.289
113562.354,58805.69686,172368.1,26.74499317,44.37852806,592.565115,2.14E+01,0.00E+00,,0.618776,0.102152,0.997389,47.9405,4.80656,42381,36910.10898,834014.7808,903.49,19274,1179.44,3.08016,2170.64,2043.24,18064.5,40000,172348,0.0225216,0.527001,69445.5,3942.13,143246,1.90E-05,229109,629109,3998.22,923.809,3.09774,508.893,4079.58,908.674,3.68253,492.232,229109,4081.36,902.988,1.52305,484.263,4086.06,900.863,2.00613,482.424
103102.9689,0,103103,35.97623677,30.58871115,691.3997775,2.88E+01,0.00E+00,,0.263376,0.135929,6.32363,36.9617,3.22493,36313.8,32971.31937,767834.9113,540.391,17730.7,1099.74,2.84784,3995.87,1928.7,17095.1,40000,103084,0.0297353,5.94924,56487.6,4395.87,158557,9.44E-06,159845,559845,5329.76,1219.21,2.12035,644.489,5436.07,1199.18,3.45046,622.751,159845,5417.85,1193.97,0.580606,614.808,5437.16,1189.41,1.68155,610.99
113562.354,3743.355431,117305.7,30.24503597,23.38886091,622.6868338,2.42E+01,0.00E+00,,0.318123,0.12547,3.38453,34.9698,3.206,36673.8,33212.68758,776133.6957,614.845,17941.7,1092.26,2.86022,3897.23,1935.9,17156.2,40000,117286,0.0278009,3.03301,56986.2,4336.06,157021,1.09E-05,174047,574047,4914.31,1139.83,2.32232,610.931,5014.91,1121.17,3.50532,590.512,174047,5003.39,1115.94,0.733085,582.515,5018.82,1112.04,1.71523,579.274
113562.354,30239.52489,143801.9,17.64658609,45.91496035,730.1780943,1.41E+01,0.00E+00,,0.617955,0.0973003,0.488344,47.9114,4.47483,37733.9,28018.19679,933933.743,753.753,21695.1,1208.76,3.07699,359.71,1774.91,15785.7,40000,143784,0.0311713,0.0282993,90506,2775.23,110794,1.42E-05,200545,600545,3825.53,1276.62,2.6908,689.097,3901.47,1257.28,3.63081,667.704,200545,3894.34,1250.19,1.08442,658.034,3892.01,1246.85,2.33722,655.653
113562.354,21102.44014,134664.8,17.5976558,45.96320641,657.1709071,1.41E+01,0.00E+00,,0.828801,0.0929703,0.452632,42.4706,4.39018,34628.8,24492.24232,872490.4439,705.86,20319.8,1077.22,3.0467,413.38,1657.3,14778.4,40000,134648,0.0277569,0.0433925,89765.2,2989.87,117718,2.08E-05,191409,591409,3657.16,1137.07,2.7273,607.993,3727.44,1120.15,3.49161,589.368,191409,3720.64,1112.88,1.2451,579.808,3718.81,1110.28,2.12591,577.888
80800.96364,0,80801,34.59082765,15.78874785,528.3608984,2.77E+01,0.00E+00,,0.651764,0.0608677,16.7992,28.8657,3.15794,17181.6,9473.963611,406188.1439,423.525,9464.97,496.418,2.50124,3371.8,1023.44,9256.98,40000,80790.7,0.01279,16.5217,53668.6,3537.56,141056,3.01E-05,137552,537552,2391.8,524.431,2.56942,288.16,2434.47,516.512,3.36262,279.985,137552,2433.91,512.903,1.28066,274.281,2434.71,511.599,1.74071,273.412
113562.354,65372.43555,178934.8,31.01187399,44.93843753,663.3089761,2.48E+01,0.00E+00,,0.45046,0.117608,0.88375,51.2814,4.78324,48857.6,48300.97247,917462.5807,937.899,21157.6,1342.32,3.10523,2558.09,2345.14,20596.2,40000,178911,0.0260233,0.376903,66784.9,4098.29,146405,1.36E-05,235672,635672,4602.12,1067.55,3.0071,592.583,4699.25,1049.44,3.76519,572.64,235672,4697.39,1043.77,1.30836,564.41,4704.34,1040.93,2.00145,561.981
113562.354,47332.87487,160895.2,28.14621421,38.92594673,567.6805156,2.25E+01,0.00E+00,,0.50347,0.09978,2.61391,44.8209,4.31812,38826.7,32894.07245,764975.68,843.353,17664.8,1095.52,3.00193,2684.62,1926.39,17075.5,40000,160876,0.0217496,2.17348,64572.5,4023.99,146606,1.61E-05,217637,617637,3903.38,891.944,2.95915,491.158,3982.83,877.37,3.68093,475.113,217637,3983.74,872.263,1.38363,467.56,3991.2,869.982,1.92821,465.622
113562.354,27683.85757,141246.2,37.57284216,27.70784674,648.7411551,3.01E+01,0.00E+00,,0.204499,0.129125,5.58096,43.3071,3.62688,42788.5,42447.79272,812720.1947,740.333,18697.7,1233.51,2.94371,4035.78,2194.83,19339.9,40000,141224,0.0278486,5.14667,55257.2,4369.37,159921,6.80E-06,197985,597985,5053.87,1141.85,2.49535,624.821,5159.95,1122.43,3.66193,603.348,197985,5147.25,1117.95,0.788063,595.927,5165.02,1113.94,1.78128,592.538
89173.50384,0,89173.5,29.81635141,26.93820811,617.7263462,2.39E+01,0.00E+00,,0.372695,0.0959518,6.22206,33.2012,3.07313,25310.7,17592.55977,558052.5542,467.397,12947.9,737.822,2.70695,3689.74,1400.57,12561,40000,89159.5,0.020711,5.89288,55405.2,3948.99,150211,1.48E-05,145920,545920,3761.44,849.181,2.234,452.019,3833.48,835.767,3.44772,437.933,145920,3828.81,831.292,0.765922,430.828,3838.07,828.439,1.63662,428.695
113562.354,48558.59519,162120.9,13.4298395,31.75088194,694.4282634,1.07E+01,0.00E+00,,0.128925,0.0765461,0.504764,50.1219,4.04504,33276.1,22452.84888,759888.8416,849.796,17520.6,1114.97,2.97354,744.66,1585.53,14161.1,40000,162105,0.0273129,0.0276248,81229,2198.78,94518.9,2.65E-06,218866,618866,3003.54,1117.12,2.81443,623.991,3068.41,1099.76,4.05892,604.441,218866,3063.23,1095.92,0.933786,597.311,3061.85,1092.52,2.36157,594.931
113562.354,5926.047638,119488.4,27.65773373,47.3638951,670.9449559,2.21E+01,0.00E+00,,0.847521,0.133406,0.596033,38.1467,4.08387,41392.7,37219.04225,948903.1157,626.281,22125.8,1145.17,3.03462,2202.14,2051.97,18138.2,40000,119468,0.0308833,0.213519,75432.1,4149.33,149776,2.75E-05,176229,576229,5236.24,1266.5,2.4475,665.953,5338.08,1246.61,3.31954,644.405,176229,5333.65,1238.43,0.991459,634.036,5336.25,1235.33,1.78917,631.512
106146.7186,0,106146.7,33.28640394,42.04538116,599.5630828,2.66E+01,0.00E+00,,0.802168,0.111889,9.08764,32.3715,3.64211,32507.9,25375.95,759863.6827,556.36,17715.4,919.553,2.9092,2368.55,1687.5,15037.6,40000,106130,0.0248093,8.76458,72767.8,4167,152263,2.87E-05,162891,562891,4390.48,1017.36,2.44392,533.535,4472.25,1001.71,3.30135,516.719,162891,4469.92,994.929,1.03112,507.749,4475.56,992.371,1.68824,505.72
99632.29268,0,99632.3,22.63678463,23.2670108,450.1574206,1.81E+01,0.00E+00,,0.995747,0.058718,7.51791,25.1014,3.50209,18592.5,10472.33806,467035.7018,522.241,10879.8,573.818,2.56357,3248.8,1076.66,9726.69,40000,99621.5,0.0128712,7.28036,55386.3,3463.76,139972,4.08E-05,156383,556383,2307.14,527.284,2.93249,288.276,2349.53,519.698,3.31354,279.906,156383,2348.83,515.855,1.60486,274.275,2348.72,514.848,1.84521,273.464
113206.8785,0,113206.9,33.46757301,43.67238739,664.3576545,2.68E+01,0.00E+00,,0.704323,0.139923,4.8947,35.6457,3.7407,40789.1,37892.73104,917855.2561,593.351,21343.4,1166.15,2.98314,2813.47,2070.89,18297.8,40000,113186,0.0310562,4.53353,69885.7,4379.05,156251,2.42E-05,169947,569947,5489.05,1273.84,2.33425,668.739,5593.59,1253.6,3.33267,646.824,169947,5585.52,1245.89,0.863306,636.799,5596.91,1242.25,1.70595,633.767
113562.354,69731.31174,183293.7,36.33524855,25.48428836,649.485636,2.91E+01,0.00E+00,,0.0577663,0.117918,2.82261,51.4261,4.16768,48258.8,49968.91734,802423.3736,960.747,18348.2,1330.49,3.02578,3814.98,2386.37,20939.3,40000,183270,0.025212,2.31301,54090.3,4220.92,154222,1.80E-06,240031,640031,4607.6,1033.51,2.88917,584.637,4709.89,1015.3,4.03041,564.345,240031,4700.75,1012.01,1.02624,557.859,4716.7,1008.48,1.9605,554.879
113562.354,68647.04961,182209.4,29.56872081,44.37180067,547.6456353,2.37E+01,0.00E+00,,0.675827,0.0910657,3.87896,48.2832,5.0971,40158.8,32975.66345,784403.1212,955.087,18094.4,1142.36,3.08195,1944.59,1928.83,17096.2,40000,182190,0.0196534,3.40863,69938.5,3874.32,141134,2.09E-05,238951,638951,3563.49,806.191,3.30372,445.68,3634.44,793.104,3.72849,431.219,238951,3637.98,787.819,1.78919,423.844,3642.63,786.136,2.10106,422.32
113562.354,91135.80323,204698.2,14.91316889,15.56394267,705.9538565,1.19E+01,0.00E+00,,0.000120209,0.0752304,0.570926,56.4871,4.58154,38784.2,28295.94409,759926.7635,1072.99,17430.3,1206.2,3.06872,803.84,1783.86,15862.2,40000,204680,0.0254485,0.0323482,77592.1,2225.07,93740.5,1.00E-06,261441,661441,2948.84,1040.4,3.21994,596.98,3014.21,1023.73,4.49017,578.123,261441,3009.96,1020.99,1.18605,571.813,3009.22,1017.94,2.49052,569.662
113562.354,51919.44694,165481.8,36.44538064,48.08058548,530.5892184,2.92E+01,0.00E+00,,1.18879,0.0854392,10.2225,44.5577,5.45054,35763.9,26893.58512,791506.7534,867.406,18336.1,1074.87,3.05664,1136.1,1738.21,15472,40000,165464,0.0186697,9.7888,78618.4,3860.34,138711,3.67E-05,222225,622225,3348.76,766.028,3.38204,421.459,3413.53,753.907,3.50825,407.919,222225,3415.95,748.107,1.82835,400.339,3417.57,746.789,2.00164,399.088
113562.354,90115.11459,203677.5,35.65869679,31.759527,545.2480281,2.85E+01,0.00E+00,,0.0614809,0.0885074,6.08175,51.4757,4.45772,40866.2,36003.68429,673569.9853,1067.62,15350.8,1167.88,2.99123,3362.73,2017.42,17846.4,40000,203657,0.0187507,5.58114,53397.1,3989.61,144029,1.91E-06,260418,660418,3456.2,768.567,3.24747,440.429,3530.9,755.298,4.22312,425.769,260418,3529.54,752.37,1.58929,419.93,3540.3,750.029,2.19621,417.934
113562.354,94373.20417,207935.6,26.7312313,18.16150983,454.1616078,2.14E+01,0.00E+00,,0.11687,0.0676023,4.36267,49.9213,4.67082,33731.5,24470.24323,567460.412,1089.96,12923.7,992.741,2.96252,3057.79,1656.54,14771.9,40000,207919,0.0141311,3.88595,51453.1,3616.63,134691,3.73E-06,264680,664680,2640.82,579.045,3.49434,332.331,2694.96,569.483,4.22341,321.753,264680,2698.09,566.665,2.18148,316.595,2704.09,565.244,2.47945,315.293
81948.24259,0,81948.2,17.59114397,36.96417017,456.4688712,1.41E+01,0.00E+00,,1.5478,0.0427001,4.83025,25.4268,4.19079,15527,6731.609251,382448.8987,429.548,8894.22,484.985,2.65872,196.15,861.107,7817.39,40000,81939.6,0.00938561,4.59306,82974.2,2761.09,121580,7.60E-05,138701,538701,1685.98,383.993,3.2248,209.818,1712.15,379.141,3.16775,204.22,138701,1709.03,376.087,1.76887,199.765,1708.01,375.424,1.85617,199.168
113562.354,35392.6831,148955,30.682045,48.06344901,707.2890414,2.45E+01,0.00E+00,,0.645698,0.132868,0.625145,47.4986,4.55592,47882.9,47244.93183,994586.7983,780.738,23085.9,1305.42,3.09311,2385.46,2318.69,20375.7,40000,148932,0.0305644,0.151724,71708.1,4141.69,147963,1.97E-05,205693,605693,5209.25,1253.68,2.68223,677.965,5316.38,1233.03,3.5129,655.369,205693,5311.9,1225.78,1.07602,645.716,5314.73,1222.58,1.91355,643.058
113562.354,39857.05055,153419.4,21.35435438,14.67513989,481.8745921,1.71E+01,0.00E+00,,0.436408,0.0771313,1.71238,40.1196,3.88873,29900.8,21437.23694,602831.2892,804.182,13919.6,864.279,2.84963,3298.33,1548.62,13842.8,40000,153404,0.0169097,1.32414,54897.8,3750.92,142297,1.45E-05,210165,610165,3017.29,692.965,3.03766,385.439,3078.72,681.97,3.73254,373.259,210165,3080.79,678.047,1.55723,366.931,3085.25,676.388,1.98932,365.55
83609.51213,0,83609.5,14.20191444,42.44486801,524.3845123,1.14E+01,0.00E+00,,1.55325,0.0529433,0.905913,28.699,4.29488,18039.3,8362.934412,482275.8697,438.252,11252.9,574.469,2.74453,0.18,960.878,8703.43,40000,83599.9,0.0134677,0.633804,86164.5,2654.89,115636,6.15E-05,140361,540361,2091.57,551.301,2.89438,291.577,2123.1,544.131,3.13482,283.691,140361,2118.79,539.7,1.56925,277.732,2117.73,538.709,1.76296,276.913
113562.354,82400.33686,195962.7,17.17172699,32.42226879,627.0910274,1.37E+01,0.00E+00,,0.0515089,0.0760869,0.54305,53.1295,4.43697,37118.7,27368.08766,707384.5141,1027.19,16246.3,1101.65,3.02798,1574.32,1753.78,15605.2,40000,195945,0.0223051,0.0350951,69923.6,2768.34,109865,1.20E-06,252706,652706,2981.6,912.594,3.18765,520.899,3047.75,897.801,4.29639,504.333,252706,3044.33,894.78,1.3471,498.089,3043.48,892.202,2.42899,496.264
113562.354,36543.4877,150105.8,28.69468729,21.00604008,541.6104996,2.30E+01,0.00E+00,,0.319254,0.0949085,4.17545,41.3818,3.72504,34426,28262.74815,675503.6363,786.799,15570.4,995.701,2.87866,3587.46,1782.79,15853.1,40000,150088,0.0206619,3.76898,55126.4,4064.09,149369,1.06E-05,206849,606849,3711.07,846.996,2.81205,468.757,3788.17,833.093,3.73347,453.442,206849,3786.85,828.965,1.20074,446.591,3796.34,826.474,1.86632,444.541
84161.92875,0,84161.9,32.96853262,36.58031738,595.6665624,2.64E+01,0.00E+00,,0.584283,0.0842638,11.1636,32.1138,3.26107,22874,14224.27482,521403.0966,441.132,12147.8,639.128,2.72677,2564.89,1257.35,11312.9,40000,84149.4,0.0180946,10.8479,66293.7,3793.34,145887,2.44E-05,140910,540910,3308.23,741.944,2.34292,393.6,3368.29,730.614,3.36079,381.842,140910,3366.57,725.869,0.96844,374.767,3370.55,723.785,1.6507,373.299
113562.354,59708.57961,173270.9,32.59546519,37.05498539,618.7033769,2.61E+01,0.00E+00,,0.279901,0.110837,2.84111,48.8692,4.30286,44350.6,42230.66281,808051.313,908.215,18564,1252.71,3.02369,3162.28,2189.07,19291.6,40000,173249,0.0239875,2.35828,60074.2,4165.99,149411,8.77E-06,230010,630010,4333.22,983.722,2.92283,548.693,4425.24,966.966,3.83558,530.17,230010,4421.33,962.484,1.20473,522.898,4433.47,959.499,1.94453,520.357
